index,zipcode,age_years,height_in_inches,bmi,fastfood_consumption,Fresh_FV,MedianFamilyIncome,lapophalfshare,no_college,higher_ed_frac,white_frac,black_frac,hispanic_frac,asian_frac,yelp_category_fastfood_frac,male_frac,soda_consumption
2038,19355,36.69343066,66.81664234,26.92744088,0.222628325,0.701638343,130479,0.835633569,0.345108225,0.654891775,0.845109024,0.033855951,0.023497642,0.076901374,0.030852995,0.284671533,0.010540555
2039,19363,37.88235294,66.40886,27.87457647,0.307597027,0.598173294,82686.42,0.940895308,0.719330513,0.280669487,0.775788676,0.045075515,0.143623535,0.006589305,0.0625,0.258823529,0.028296752
2040,19365,37.51515152,66.63515152,29.53329091,0.256509128,0.582556585,82797.35,0.992387098,0.804837014,0.195162986,0.88154386,0.049122807,0.045754386,0.004350877,0.035502959,0.272727273,0.04532542
2041,19380,38.76010782,66.46552264,26.81370377,0.268010468,0.72147615,107163.53,0.744178519,0.434375701,0.565624299,0.846208771,0.035462822,0.045796228,0.055018941,0.024545455,0.261455526,0.013189716
2042,19382,37.40419948,66.44778819,27.19350656,0.245086354,0.67386544,116547.28,0.753579174,0.418546507,0.581453493,0.860669107,0.043676828,0.04054152,0.037641814,0.022583559,0.225721785,0.014684091
2043,19390,43.3375,65.9865,27.736485,0.278072115,0.649434724,103062.33,0.969048436,0.596560252,0.403439748,0.756776774,0.029773367,0.183083988,0.014442305,0.022504892,0.3125,0.016944849
2044,19401,37.85802469,66.63222654,30.94606914,0.315759339,0.610854804,60929.79,0.431940707,0.74636211,0.25363789,0.407448807,0.302946702,0.215853688,0.035412752,0.023673469,0.259259259,0.012373
2045,19403,38.66792453,66.00486226,28.24284943,0.298937596,0.639957523,106242.05,0.701197137,0.545419992,0.454580008,0.756108127,0.092921504,0.039139664,0.100632473,0.032967033,0.256603774,0.019305085
2046,19406,38.42962963,66.25782296,28.26979333,0.269446828,0.65200342,99619.66,0.856833477,0.451531054,0.548468946,0.676541949,0.04546035,0.037032307,0.213042183,0.032176122,0.311111111,0.013078312
2047,19422,38.40769231,66.78215385,27.54713308,0.297992302,0.714267708,132286.94,0.829734985,0.399239544,0.600760456,0.733776242,0.066967845,0.028062716,0.149667818,0.022203245,0.246153846,0.013852068
2048,19425,41.57258065,66.05519113,26.30976129,0.256160096,0.653374304,149339.54,0.914222102,0.266352266,0.733647734,0.789720252,0.003212421,0.025967073,0.167514389,0.026192703,0.258064516,0.010975579
2049,19426,39.2962963,66.32893302,27.7742929,0.272493661,0.667872577,122035.1,0.860460035,0.500668066,0.499331934,0.798773219,0.074724347,0.040006953,0.062555876,0.033942559,0.262345679,0.01710426
2050,19428,34.64615385,66.50590769,27.13310718,0.296785976,0.739078374,135131.91,0.802778454,0.462916206,0.537083794,0.871438962,0.040671597,0.026609286,0.040853437,0.017326733,0.256410256,0.014700512
2051,19438,50.83425414,66.69473425,28.39600884,0.25198055,0.646458375,109509.53,0.919284397,0.510138678,0.489861322,0.868785362,0.030335861,0.022992657,0.069780506,0.016406891,0.348066298,0.024314395
2052,19440,38.02105263,65.66189474,29.25037158,0.336245229,0.595009053,86783.32,0.798345709,0.618776563,0.381223437,0.711519527,0.059676184,0.060277869,0.147686249,0.025629695,0.2,0.017626671
2053,19444,36.46575342,65.35233699,26.79474658,0.307426443,0.750511613,130667.38,0.67315496,0.354368322,0.645631678,0.884172728,0.031765031,0.033146119,0.044563116,0.013417522,0.246575342,0.006990196
2054,19446,43.26633166,66.23165226,28.02909347,0.284361348,0.667295172,104787.16,0.68164165,0.522881335,0.477118665,0.757564398,0.061532694,0.046002249,0.109552116,0.022481266,0.248743719,0.017782827
2055,19454,37.75376884,66.52969397,27.57308744,0.271064896,0.64378553,121754.37,0.777039123,0.462889028,0.537110972,0.711240243,0.040160919,0.026028952,0.197434928,0.024013722,0.251256281,0.01899317
2056,19460,39.25423729,66.7480678,27.91776949,0.267624034,0.667764781,123917.92,0.816580351,0.472468608,0.527531392,0.834310211,0.045558031,0.068567138,0.038049797,0.025371829,0.288135593,0.023493148
2057,19462,37.37113402,66.50350515,28.14390309,0.291578029,0.705233916,93890.25,0.642500273,0.540217292,0.459782708,0.799287881,0.060859818,0.049123038,0.07015693,0.015224359,0.278350515,0.016454407
2058,19464,39.29777778,66.14915556,30.24511067,0.294224152,0.635363206,81947.85,0.793062544,0.756125356,0.243874644,0.763021783,0.129413027,0.050541904,0.011911149,0.032649254,0.222222222,0.02003125
2059,19465,39.15841584,65.73127426,27.41928614,0.232036119,0.744059018,103952.33,0.96979945,0.592119364,0.407880636,0.907217097,0.023181128,0.0233563,0.026976527,0.022325581,0.227722772,0.019094635
2060,19468,39.36283186,66.21162389,27.90068363,0.270539364,0.609818331,104387.92,0.880079862,0.59287263,0.40712737,0.890103987,0.025018226,0.024289168,0.040366832,0.025892857,0.256637168,0.022216553
2061,19473,40.09259259,66.14605833,27.14444352,0.241798206,0.629720545,98439.53,0.928451786,0.580530489,0.419469511,0.879486234,0.026548673,0.045661259,0.030911996,0.0213858,0.194444444,0.014238962
2062,19475,39.703125,67.125,28.18810781,0.260588458,0.718580359,109026.26,0.960781311,0.644640799,0.355359201,0.894042666,0.037089493,0.024342746,0.017438258,0.026008969,0.296875,0.017893712
2063,19508,39.06666667,65.4656,28.80091467,0.318304046,0.620999137,91132.97,0.885554629,0.769681891,0.230318109,0.924158905,0.016916936,0.029715517,0.008870303,0.030753968,0.12,0.028867957
2064,19510,39.20512821,65.87001282,29.57030256,0.291789149,0.844313167,84079.97,0.900852207,0.686668999,0.313331001,0.861685407,0.065409261,0.062023939,0.007858784,0.048832272,0.179487179,0.013530482
2065,19512,38.03947368,65.49894737,28.80840921,0.277428332,0.573732718,77941.74,0.911883716,0.79520835,0.20479165,0.948836664,0.023032292,0.009494227,0.004629901,0.022857143,0.118421053,0.023800281
2066,19518,40.54166667,65.670625,29.4627625,0.318299314,0.593590253,83922.87,0.942838372,0.669220945,0.330779055,0.87280207,0.05414372,0.036294871,0.022427178,0.031189084,0.21875,0.013119624
2067,19522,39.61643836,66.43561644,27.87009452,0.326901875,0.661121989,79110.58,0.883763707,0.80541288,0.19458712,0.931766704,0.003539071,0.056979049,0.002194224,0.041980624,0.219178082,0.034010684
2068,19525,39.46846847,65.63822432,28.71932523,0.256806388,0.569160549,87131.43,0.893436998,0.609084849,0.390915151,0.932148729,0.012077906,0.030605792,0.015366131,0.026515152,0.234234234,0.013708065
2069,19526,34.41025641,65.10382308,29.70733846,0.415162563,0.539184345,70193.07,0.843151991,0.831463385,0.168536615,0.94605698,0.001071716,0.041618291,0.003572385,0.071590909,0.153846154,0.031868918
2070,19530,36.60655738,65.9495082,26.96922787,0.324205781,0.621739215,76921.38,0.78958114,0.712980116,0.287019884,0.87847793,0.042313546,0.049863014,0.010410959,0.04127967,0.196721311,0.030137396
2071,19533,36.83333333,64.69866667,28.79684,0.258513542,0.750642822,72653.88,0.89478567,0.828756865,0.171243135,0.84079896,0.043848245,0.099751802,0.001181893,0.057458564,0.133333333,0.014404896
2072,19540,37.98,65.96,28.788468,0.312440384,0.811457366,82191.91,0.860463492,0.703819361,0.296180639,0.89863531,0.008754613,0.037250021,0.035275942,0.048472076,0.18,0.010424317
2073,19543,36.65714286,65.88114286,27.72406571,0.319175535,0.750104085,83568.01,0.931751536,0.644394394,0.355605606,0.94005227,0.007023848,0.023521725,0.01568115,0.035051546,0.257142857,0.011003563
2074,19560,35.87096774,65.28645161,30.2794871,0.490724152,0.558811698,71085.81,0.697421888,0.823338736,0.176661264,0.686886484,0.008431915,0.277246413,0.022652907,0.046908316,0.161290323,0.040555493
2075,19565,39.27027027,66.71621622,28.98080811,0.35534722,0.502273402,77010.57,0.903244239,0.75967228,0.24032772,0.904402928,0.010488364,0.045121818,0.020867475,0.047169811,0.378378378,0.031048572
2076,19605,61.08695652,66.47342609,30.74852935,0.337984939,0.548283188,65845.7,0.624862763,0.801557522,0.198442478,0.733625121,0.052267291,0.184080615,0.016082243,0.045307443,0.282608696,0.037203
2077,19606,38.76100629,66.33786164,28.82169497,0.36842816,0.657786539,70049.6,0.674282526,0.691383267,0.308616733,0.808400311,0.051133581,0.105407196,0.012646559,0.03857868,0.251572327,0.036364704
2078,19607,38.45714286,66.81561905,29.98845048,0.325173328,0.670421361,73573.4,0.730121191,0.699856689,0.300143311,0.83626142,0.037201335,0.100843289,0.005050949,0.047368421,0.361904762,0.023686887
2079,19608,40.17931034,65.92110345,28.30436759,0.296084113,0.720487236,82388.56,0.79011863,0.611887664,0.388112336,0.791583077,0.05224912,0.098033971,0.048325977,0.046659597,0.234482759,0.018128128
2080,19609,38.46774194,65.91,28.79920161,0.300561129,0.634716518,88004.17,0.607450262,0.669616519,0.330383481,0.867226009,0.015626639,0.066491872,0.020346093,0.045263158,0.225806452,0.010532669
2081,19610,39.34862385,66.53682661,28.18398716,0.305059326,0.711181579,89688.84,0.621128025,0.519501625,0.480498375,0.841390686,0.024489278,0.083809161,0.035782261,0.057608696,0.330275229,0.020917919
2082,19611,36.11764706,65.29411765,29.33980294,0.411106022,0.520479539,71415.74,0.872915419,0.819291819,0.180708181,0.504499438,0.081458568,0.393138358,0.009373828,0.046038544,0.176470588,0.025513526
2083,19701,39.08974359,66.48833675,29.19399402,0.352626018,0.617438825,82648.62,0.794352301,0.641312796,0.358687204,0.580507744,0.238950038,0.068799094,0.081849745,0.024414063,0.256410256,0.021341351
2084,19702,36.55513308,66.22697034,29.5961327,0.344886177,0.610927667,82283.34,0.79217392,0.645112614,0.354887386,0.484369779,0.278021162,0.109949879,0.095117876,0.023696682,0.231939163,0.017128533
2085,19703,36.51020408,66.03428571,29.68397143,0.384424615,0.672422548,68612.88,0.65671381,0.722506517,0.277493483,0.592063701,0.27276915,0.046986049,0.054158989,0.027497709,0.204081633,0.015286228
2086,19707,39.31775701,66.12040093,27.23902523,0.272388571,0.691329998,133685.07,0.755324627,0.364185453,0.635814547,0.82557406,0.039616452,0.006434519,0.121688115,0.021780303,0.280373832,0.018849273
2087,19709,39.28571429,66.15333333,28.81402381,0.372609485,0.627000719,102165.15,0.88025255,0.644002486,0.355997514,0.699415357,0.19417955,0.053111602,0.026373912,0.028426396,0.221088435,0.016741165
2088,19711,36.48863636,66.52738949,27.11849915,0.296415649,0.699971664,94700.87,0.763995041,0.474688569,0.525311431,0.739708899,0.090163134,0.084067598,0.071817915,0.021988528,0.252840909,0.016527189
2089,19713,36.68055556,66.60367986,30.72903194,0.384921506,0.549182151,69311.57,0.778171409,0.695466446,0.304533554,0.615049108,0.176014474,0.102901266,0.068654691,0.018761726,0.263888889,0.037247117
2090,19720,38.64088398,66.04883978,31.46789392,0.421722635,0.514287316,67934.17,0.805630956,0.814041837,0.185958163,0.399870161,0.404187292,0.136963402,0.030641889,0.013953488,0.254143646,0.022660405
2091,19734,39.28571429,66.0238961,30.37268571,0.34516132,0.560180974,93299.95,0.88687108,0.710870947,0.289129053,0.762697612,0.183400605,0.031870165,0.002606794,0.05785124,0.220779221,0.015356143
2092,19801,37.04615385,66.84518,30.64199077,0.319550989,0.608569448,41214.91,0.546940531,0.825370188,0.174629812,0.152379717,0.74841136,0.064907275,0.018739463,0.017641597,0.292307692,0.019769871
2093,19802,37.35365854,66.06414634,31.17999268,0.366314372,0.612851472,56008.85,0.600281237,0.781171643,0.218828357,0.178455176,0.741661242,0.044269138,0.008999349,0.013574661,0.182926829,0.020200874
2094,19803,41.46938776,66.83537415,27.8198483,0.283954454,0.778871884,120023.51,0.676541932,0.400735982,0.599264018,0.841774186,0.031130906,0.036227559,0.070802149,0.025949954,0.319727891,0.015446591
2095,19804,37.62686567,65.61253731,30.3894597,0.340057135,0.55031858,61625.14,0.622156222,0.815491385,0.184508615,0.688629539,0.135969633,0.154892074,0.00832814,0.021718602,0.223880597,0.02020363
2096,19805,38.10191083,66.24611465,28.8519121,0.358088432,0.711049737,71242.44,0.478735675,0.795670599,0.204329401,0.389075835,0.309900024,0.267105584,0.009924409,0.019534884,0.21656051,0.017257844
2097,19806,35.35652174,66.38119652,26.22368435,0.281123406,0.584459998,114741.57,0.355799843,0.385604437,0.614395563,0.813525661,0.095118637,0.042646598,0.031462318,0.017288444,0.234782609,0.021044101
2098,19807,37.94339623,66.82943396,26.29338113,0.27405867,0.814678493,129951.93,0.744646863,0.244281965,0.755718035,0.86027515,0.008598452,0.021352823,0.089137289,0.01843318,0.301886792,0.007399056
2099,19808,39.76142132,65.93832132,27.95686751,0.321709713,0.682707623,86834.64,0.729446555,0.620882513,0.379117487,0.748916856,0.058696101,0.119094285,0.056968228,0.023674242,0.223350254,0.017866377
2100,19809,39.12307692,66.79938462,27.83210462,0.319583286,0.60447952,87980.57,0.829049718,0.616132448,0.383867552,0.702416028,0.1549139,0.056112093,0.036011262,0.01431127,0.261538462,0.021407899
2101,19810,39.47126437,65.83747126,27.78442989,0.351899431,0.701178397,101623,0.702363133,0.500160944,0.499839056,0.79880486,0.086786181,0.021686652,0.073410107,0.026268116,0.252873563,0.023504034
2102,19901,37.7989418,66.76616085,29.56488201,0.420246508,0.516727714,64382.59,0.815959349,0.742832939,0.257167061,0.521776744,0.313877099,0.088593906,0.028332748,0.172340426,0.338624339,0.035074335
2103,19904,39.72727273,66.45348117,29.92775909,0.389448224,0.5443844,67068.9,0.820185477,0.720042126,0.279957874,0.541224901,0.321388379,0.059527335,0.029585974,0.164319249,0.285714286,0.039841979
2104,19934,44.90163934,66.16393443,30.01850984,0.359341392,0.541159337,69594.93,0.878700771,0.732150313,0.267849687,0.731278505,0.148006473,0.053994409,0.025673091,0.176755448,0.278688525,0.042982115
2105,19938,37.62745098,67.1897549,28.43613922,0.4104876,0.593541617,72816.39,0.957236565,0.863851351,0.136148649,0.789737742,0.12622577,0.04709236,0.004903079,0.179127726,0.352941176,0.048961128
2106,19943,38.66101695,65.81152542,28.88636102,0.338662784,0.519195788,66915.77,0.991333498,0.793119981,0.206880019,0.76245701,0.144845237,0.04174998,0.00695833,0.197969543,0.186440678,0.023301872
2107,19947,37.93333333,65.79733333,30.98009556,0.333140402,0.617271327,57659.05,0.89233364,0.860308066,0.139691934,0.600194254,0.128309989,0.246753911,0.005572027,0.146067416,0.222222222,0.042005302
2108,19958,43.97590361,66.81783133,27.23050602,0.265149864,0.710483785,73809.21,0.858102204,0.65795331,0.34204669,0.862468193,0.04533503,0.047370653,0.017896522,0.069792803,0.301204819,0.010729279
2109,19962,39.56,66.43905333,28.769428,0.405613556,0.52423613,76397.21,0.96706591,0.711398545,0.288601455,0.641959026,0.188340807,0.068231777,0.021893959,0.191397849,0.293333333,0.043938724
2110,19963,38.5625,66.346,29.467025,0.388328764,0.556679944,61508.99,0.859746276,0.7675021,0.2324979,0.683647953,0.141799461,0.130473155,0.012552096,0.139082058,0.2,0.028790858
2111,19966,43.1971831,66.23774648,29.589,0.412199594,0.519275535,60689.52,0.938514704,0.832690935,0.167309065,0.751189326,0.128733412,0.06484959,0.005651536,0.072636816,0.23943662,0.03368963
2112,19971,41.92307692,66.15153846,27.46469423,0.225502599,0.64032745,81537.93,0.737384037,0.501327266,0.498672734,0.884252033,0.039513678,0.040663764,0.028834305,0.033898305,0.211538462,0.01297956
2113,19973,41.10909091,65.99854545,31.11140909,0.450588417,0.593863979,56782.7,0.92868123,0.834720848,0.165279152,0.648210861,0.226488229,0.081439471,0.012322004,0.189189189,0.218181818,0.042663885
2114,19977,38.85185185,65.94796296,29.96246574,0.36244568,0.511490241,68442.39,0.911248889,0.80464688,0.19535312,0.626251775,0.285845835,0.045581859,0.014388213,0.159871245,0.231481481,0.022959197
2115,20001,33.3307393,66.92053833,26.41009767,0.247671599,0.690429543,100231.95,0.078049062,0.367461475,0.632538525,0.354971332,0.458064803,0.09360416,0.067425219,0.024691358,0.285992218,0.019266064
2116,20002,34.19966443,66.44773674,27.13736057,0.262906691,0.741748059,90959.4,0.09147,0.439830225,0.560169775,0.389748403,0.48966627,0.062035904,0.029081949,0.027633851,0.233221477,0.016333686
2117,20003,35.83827493,66.52803747,26.4086027,0.268953807,0.731505072,131142.33,0.115811852,0.289135312,0.710864688,0.57098139,0.316260191,0.057204775,0.024354167,0.019900498,0.258760108,0.017848604
2118,20004,39.47058824,67.33460294,25.13952059,0.226933713,0.677865985,180984.58,0.56309044,0.059493671,0.940506329,0.709016393,0.025761124,0.085480094,0.137587822,0.022310757,0.441176471,0.014644231
2119,20005,34.11374408,66.31011564,25.78535545,0.2694682,0.754170183,141882.18,0.063674396,0.266984295,0.733015705,0.562504785,0.123248871,0.18426089,0.077087958,0.021756648,0.255924171,0.013037831
2120,20006,30.6097561,67.48966341,24.97373415,0.252284642,0.787801581,86468.24,0.016934672,0.098790323,0.901209677,0.635958904,0.088356164,0.089041096,0.137671233,0.015948963,0.268292683,0.016243372
2121,20007,33.53977273,66.49746136,25.39822983,0.223611232,0.816546722,183025.47,0.337635751,0.140321263,0.859678737,0.770584895,0.052167329,0.081393148,0.0639788,0.010325655,0.204545455,0.020547846
2122,20008,33.48493976,66.42177259,25.85743434,0.244075043,0.816499009,201247.87,0.130527588,0.111096606,0.888903394,0.713881321,0.07621811,0.1249425,0.059445879,0.00877193,0.246987952,0.013667297
2123,20009,33.44962406,66.71838346,25.70104421,0.227746496,0.856415376,140075.48,0.002579482,0.217151115,0.782848885,0.59598509,0.181855246,0.134153918,0.054418731,0.011942675,0.246616541,0.014454039
2124,20010,33.26851852,66.78846759,26.35541358,0.253155157,0.792301663,83967.46,0.077506921,0.436624893,0.563375107,0.373893464,0.255050739,0.307732642,0.038431881,0.016064257,0.225308642,0.011259187
2125,20011,36.23694779,66.59371446,27.6412012,0.280733576,0.732610732,73393.26,0.406100346,0.605936101,0.394063899,0.129534217,0.582176424,0.246106104,0.018307621,0.009917355,0.232931727,0.01595106
2126,20012,40.46376812,66.53275362,29.4935,0.227387483,0.686310688,87028.64,0.169330514,0.423710209,0.576289791,0.218233382,0.601300408,0.129556616,0.019506122,0.008071025,0.246376812,0.014018605
2127,20015,40.01980198,66.1568901,25.81393267,0.228985371,0.795213417,202490.4,0.311773856,0.129663134,0.870336866,0.743245727,0.098388777,0.074618636,0.045947436,0.009433962,0.237623762,0.016630642
2128,20016,36.07986111,66.55270694,25.8297434,0.223700655,0.798327176,204677.43,0.291144897,0.142476174,0.857523826,0.732552853,0.060155717,0.101415094,0.060496704,0.008661417,0.239583333,0.013863646
2129,20017,36.35643564,66.76648812,28.92414455,0.320734173,0.820884206,68521.73,0.45481519,0.517896325,0.482103675,0.206715429,0.644200088,0.094153453,0.023661087,0.021626298,0.237623762,0.029871095
2130,20018,37.90384615,66.15307692,29.91381538,0.341906819,0.588337624,78248.23,0.372112307,0.642240178,0.357759822,0.116387566,0.806217159,0.048322939,0.013553995,0.021422451,0.230769231,0.015831043
2131,20019,37.52112676,66.01126761,31.21449577,0.378934287,0.486340127,44836.38,0.613443414,0.862017558,0.137982442,0.007263379,0.947862393,0.033297678,0.00141472,0.022090059,0.225352113,0.03291088
2132,20020,39.20779221,66.16831169,32.83706753,0.403002789,0.578845695,42378.02,0.519757692,0.830148496,0.169851504,0.023182604,0.927631699,0.028295878,0.005604586,0.02559727,0.220779221,0.026557125
2133,20024,51.9338843,66.74186694,27.52669587,0.324629279,0.710976014,106325.15,0.020245153,0.313240908,0.686759092,0.430846261,0.432569975,0.05474842,0.050480177,0.025040388,0.256198347,0.021758959
2134,20032,34.33846154,67.36615385,29.91966462,0.426259164,0.498631029,38183.4,0.418411034,0.835284175,0.164715825,0.077755142,0.870294917,0.027478657,0.002813349,0.019480519,0.338461538,0.036660044
2135,20036,34.34862385,66.46082844,26.44932202,0.225098148,0.794374564,167867.47,0.006422881,0.080016084,0.919983916,0.768700265,0.029177719,0.091954023,0.074801061,0.015961692,0.220183486,0.007035531
2136,20037,32.53968254,66.93390556,25.24624286,0.252703618,0.736768777,164201.89,0.008616101,0.140022051,0.859977949,0.672816487,0.076872751,0.097677462,0.107556428,0.014622258,0.277777778,0.016394465
2137,20052,25.18,66.091168,24.075654,0.318806054,0.743564019,143039.45,0.000400307,0.148148148,0.851851852,0.547563805,0.118329466,0.03712297,0.252900232,0.015948963,0.2,0.01218015
2138,20057,25.09677419,67.34340645,24.24195161,0.279774072,0.851095909,119421.44,0.359955883,0.517857143,0.482142857,0.617527725,0.070597782,0.11090073,0.150662699,0.013229572,0.161290323,0.017364372
2139,20105,37.53741497,66.90782857,28.03892177,0.351206316,0.522962166,151437.24,0.753911106,0.322458346,0.677541654,0.469966185,0.104027052,0.097325546,0.256317246,0.027027027,0.333333333,0.027776843
2140,20109,35.54545455,65.90483052,29.28212792,0.386778159,0.622059543,92591.64,0.770992632,0.715863206,0.284136794,0.302111575,0.172966632,0.381934307,0.092570386,0.025723473,0.24025974,0.016548426
2141,20110,39.06315789,66.60279211,29.41427526,0.430122405,0.581603228,94150.92,0.651466384,0.697536027,0.302463973,0.452694112,0.132652423,0.319645649,0.054424179,0.016444792,0.3,0.017240433
2142,20111,39.29787234,66.69607021,30.08794894,0.379501357,0.568946213,95212.26,0.822878814,0.693680877,0.306319123,0.437138791,0.094967037,0.338831934,0.090320332,0.036858974,0.29787234,0.02208293
2143,20112,39.57228916,66.35905843,28.52331145,0.359234686,0.67542245,135144.62,0.866791103,0.507710969,0.492289031,0.698929925,0.101471353,0.102994724,0.047187337,0.01969697,0.313253012,0.022508503
2144,20120,38.13090909,66.56838764,27.77314545,0.342633105,0.568229112,143289.71,0.764498938,0.38465251,0.61534749,0.506369976,0.050516251,0.111382174,0.281584978,0.024980484,0.305454545,0.015453033
2145,20121,36.49171271,66.35823204,27.89887514,0.390798995,0.588965122,114453.27,0.505895419,0.488302872,0.511697128,0.404916653,0.091496885,0.181714093,0.279643038,0.023919753,0.298342541,0.03265249
2146,20124,40.71134021,67.05814433,26.2334701,0.34321623,0.639777719,177575.37,0.735548848,0.308858361,0.691141639,0.720720721,0.039496018,0.050985768,0.143817731,0.040125885,0.371134021,0.03111027
2147,20132,41.18367347,66.40693878,28.06721327,0.306416893,0.632158034,140991.47,0.890445994,0.473611367,0.526388633,0.838785448,0.02308794,0.080091664,0.036321971,0.033274956,0.234693878,0.021941037
2148,20141,40.16981132,67.99389623,27.69770566,0.283717919,0.695721796,146656.39,0.986519177,0.430700837,0.569299163,0.875921569,0.011764706,0.070588235,0.024941176,0.096924511,0.339622642,0.00712205
2149,20147,40.70069606,66.91906682,27.85037285,0.341616245,0.615175867,136672.55,0.526808871,0.378670367,0.621329633,0.574339899,0.08929054,0.118444688,0.175783299,0.015564202,0.310904872,0.022968015
2150,20151,40.14166667,66.89033333,28.0585175,0.338094898,0.600929582,135150.21,0.636642622,0.458769107,0.541230893,0.434933615,0.066737009,0.185746945,0.283566341,0.023382697,0.325,0.016286814
2151,20155,41.29381443,66.96098969,28.05455515,0.365830278,0.628282318,138435.45,0.948495246,0.457933016,0.542066984,0.617712414,0.112683469,0.10590024,0.118618794,0.040100251,0.324742268,0.022544648
2152,20164,36.75449102,66.17067126,28.92021976,0.363386708,0.599786145,121696.59,0.690925396,0.647920171,0.352079829,0.391231112,0.082387912,0.340995789,0.1341838,0.018768769,0.263473054,0.020499535
2153,20165,38.77327935,66.31799028,27.92107895,0.339521982,0.679952328,148318.71,0.77387527,0.371628372,0.628371628,0.642415639,0.06831692,0.107769201,0.131931506,0.017870439,0.259109312,0.02269679
2154,20166,39.01470588,66.86470588,29.91085735,0.348390456,0.630979198,126092.92,0.637734332,0.449105398,0.550894602,0.346250376,0.084429274,0.230599337,0.27286417,0.033360456,0.367647059,0.023590044
2155,20169,41.62732919,66.58285714,26.83565652,0.310582383,0.631553617,130904.28,0.911747074,0.416438544,0.583561456,0.724473684,0.091052632,0.058552632,0.067938596,0.024013722,0.285714286,0.01721877
2156,20170,39.96428571,66.71325089,28.68324152,0.322770451,0.602734276,151898.63,0.688618703,0.458364299,0.541635701,0.424609768,0.08055042,0.289461983,0.164891999,0.025855513,0.330357143,0.022643167
2157,20171,39.14569536,66.77552053,26.86581093,0.353221128,0.707450924,165939.27,0.589773124,0.263290672,0.736709328,0.465857759,0.090647599,0.083598355,0.324346223,0.025058731,0.311258278,0.028419564
2158,20175,40.01369863,66.86821918,27.79682146,0.342712861,0.590109863,128960.53,0.698381823,0.403761663,0.596238337,0.750744818,0.078495939,0.089064509,0.044030483,0.023708721,0.333333333,0.01659231
2159,20176,40.32448378,66.4179292,27.50456785,0.326254841,0.625515495,127903.55,0.681057788,0.467447957,0.532552043,0.615763356,0.064821276,0.164611925,0.120861441,0.031092437,0.277286136,0.022986127
2160,20180,41.66666667,67.40820513,27.9093359,0.413789392,0.783623211,142110.39,0.987285386,0.476700941,0.523299059,0.895347173,0.012884753,0.05984252,0.014173228,0.020797227,0.307692308,0.018084378
2161,20186,40.52808989,66.3905618,29.29695618,0.460059963,0.567286868,105758.61,0.894231687,0.627462627,0.372537373,0.77764714,0.094543191,0.074140674,0.02503631,0.138461538,0.235955056,0.018947065
2162,20187,42,66.45763294,27.97790353,0.344877013,0.588916776,116506.7,0.887639495,0.575186978,0.424813022,0.869536894,0.071005567,0.033578112,0.010718939,0.062444246,0.270588235,0.030980806
2163,20190,38.47794118,66.59270441,27.23475809,0.334268544,0.678814794,138976.75,0.561129826,0.348132839,0.651867161,0.616077616,0.114398422,0.109227571,0.116850578,0.025210084,0.308823529,0.03148678
2164,20191,40.735,67.0628,27.4418645,0.323525178,0.704667549,129449.1,0.600636718,0.374348622,0.625651378,0.594990899,0.102137127,0.169453246,0.089395267,0.025522042,0.28,0.011355598
2165,20194,39.73214286,67.04280893,27.1263625,0.269097921,0.668441159,166405.07,0.583334028,0.190541684,0.809458316,0.746082949,0.036328725,0.062749616,0.126420891,0.031635802,0.330357143,0.010147548
2166,20601,39.23076923,66.19153846,30.24674423,0.414867101,0.482924141,111708.36,0.835068726,0.755586921,0.244413079,0.3838411,0.467132813,0.064428138,0.028698759,0.022651007,0.192307692,0.043640105
2167,20602,36.77777778,66.4434188,31.07052906,0.532541516,0.502109074,79886.03,0.611962089,0.76635678,0.23364322,0.288788694,0.544500436,0.069298678,0.03705528,0.012688343,0.316239316,0.053184881
2168,20603,39.91891892,66.02256757,30.70670203,0.488855937,0.490490297,101864.01,0.790403056,0.621436195,0.378563805,0.276386404,0.56848965,0.054401993,0.046288014,0.01236476,0.236486486,0.044240353
2169,20607,40.01923077,65.05692308,31.18303269,0.41068235,0.465293732,122483.69,0.905987833,0.526846101,0.473153899,0.179516908,0.682415459,0.010724638,0.064541063,0.033388982,0.134615385,0.024517651
2170,20613,41.19607843,66.86039216,31.2963098,0.486738472,0.596386638,123756.14,0.986702133,0.722932481,0.277067519,0.290582708,0.567912489,0.074749316,0.014655354,0.015676568,0.31372549,0.034296148
2171,20619,37.66666667,66.53113704,28.3422037,0.387334563,0.712171478,106606.73,0.788050321,0.512390294,0.487609706,0.742246783,0.07052128,0.079676674,0.034229627,0.169435216,0.303703704,0.017316463
2172,20634,39.9245283,67.43663585,30.24641321,0.404595521,0.671308867,83662.83,0.769843794,0.719726765,0.280273235,0.678661794,0.252741074,0.038937307,0.015040765,0.171821306,0.20754717,0.040858155
2173,20636,37.46938776,65.50857143,26.98805306,0.379878366,0.526651502,112339.66,0.921290376,0.664097363,0.335902637,0.893039207,0.045509315,0.029845213,0.014366484,0.17260274,0.163265306,0.012300426
2174,20639,37.37288136,66.49084746,28.04553898,0.402565365,0.599648707,119774.51,0.960845413,0.659510734,0.340489266,0.8119832,0.093122457,0.022312639,0.023428271,0.083673469,0.237288136,0.021381778
2175,20640,35.46875,67.34375,31.45975625,0.469125444,0.500692777,95217.45,0.95381797,0.806855025,0.193144975,0.420716832,0.451022706,0.034997185,0.025802214,0.015974441,0.28125,0.056286637
